obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
RH,16,0.2077296284340662,0.34965208913767515,0.2734001860735702,26
TD,22,0.09226677324263036,0.6939313768250149,0.5122747547443003,21
TT,1,0.0032687527777777465,1.0866433950547105,0.7228055609354915,60
QQ,11,4.258829365079375e-6,0.67957505435401,0.5032264306662695,60
RH,10,-0.46795117687074866,1.315368801519439,0.811614014557578,21
QQ,0,-0.000012896254208754212,5.325733295005033,0.9999998994534275,60
DD,9,-0.14734608281249986,0.4248529426554419,0.3290561194970014,32
RH,36,0.06646404654882142,0.8999623973047255,0.6318597379227328,60
FF,36,-0.021677049158249136,1.496544072678217,0.8654880681143114,60
FI,12,-0.03694777525252586,0.8785938865597545,0.6203784882856775,60
FF,4,0.031404706404706405,0.508882244047154,0.38916523346059984,26
TT,8,-0.00634887999730965,0.4991107485379463,0.3822986341957908,59
FF,24,0.0028981520622896827,0.19219045093358653,0.1524069744739034,60
FF,21,0.03924152643849205,0.5875503313613375,0.4431658422132668,32
FI,1,-0.014519825000000352,0.5876902714141918,0.44325979327008536,60
TD,5,0.04889813230820099,0.7506596959160553,0.5471425152110273,60
FI,4,0.13070852543983774,1.5830810192286802,0.8865970007857299,26
QQ,16,2.4089202464202443e-6,0.11478703003954654,0.09138607037152602,26
TT,16,-0.004836985639360658,0.2772282144366869,0.2183951236502497,26
RH,17,0.25421953766534383,0.6643015137158215,0.4935026475873239,60
FI,27,0.01693045432299431,0.2462337713623732,0.1944987255848929,54
TD,30,0.14344695643097632,1.8775850265124858,0.9395620443062642,60
TT,30,0.019671775686026953,1.1820606899938055,0.7628183793343739,60
DD,13,0.10190701249999995,0.5725369709170987,0.43304175357567054,60
FF,27,0.027156290084709524,0.6741790935868055,0.49980254053143824,54
TT,27,0.007262110235289365,0.7870463280520232,0.5687452533549957,54
FI,13,0.028136854166666878,2.018706404197181,0.9564822560274189,60
TD,2,0.05227624343434349,1.845156978542873,0.9349852933286426,60
TD,33,0.09120633903769847,0.7560487592045896,0.5503800378212647,32
RH,19,0.039962776644262406,0.11650149315603012,0.09274489721024926,57
FF,8,-0.011123575712940518,0.2876086645800081,0.22635368836550251,59
TT,10,-0.017694426303854864,1.4990242141270598,0.8661326495500234,21
RH,1,0.06070874444444468,1.028153041080398,0.696122156345082,60
RH,13,0.03457869166666701,0.6204210107942526,0.46501935688286367,60
DD,12,0.16021099608585873,0.6288915268905103,0.4705799264117573,60
DD,14,-0.06262835694444352,0.2539137362641235,0.20043779750855906,60
FI,24,0.005242909764309633,0.18076598432783114,0.1434487362174689,60
DD,11,-0.3115912623346571,1.1819543959926744,0.7627762035349968,60
TD,15,-0.012404256733338724,0.4046352445357928,0.3142543522924557,54
FI,14,-0.004453983838384682,0.22464303304390318,0.17774301515455526,60
TT,7,0.006213463221817193,0.3712192440580786,0.2895257591451579,57
TT,19,-0.024528743106503614,1.6826929977347571,0.907565462025114,57
TT,24,-0.005694984511784505,0.8480983750873593,0.6036168135061739,60
QQ,24,2.904587542087548e-6,0.7567253712575477,0.5507855885685516,60
QQ,33,-0.000011805220734126965,0.3935981847450509,0.30612227836774397,32
TD,12,0.029068293771043734,1.880609589807096,0.9399749537316626,60
QQ,12,0.000010033838383838395,3.466779506234867,0.9994732662199833,60
DD,4,0.9558040552919305,1.0560398477771245,0.7090499899544386,26
QQ,6,0.000020159309764309758,1.1029668295163935,0.7299584297394053,60
FI,33,0.07089686191716288,0.7714031958292773,0.5595320185833295,32
FF,10,0.04764048526077097,0.9087365565968658,0.6365107973730327,21
TD,19,-0.028912148786739617,0.3814920122406603,0.29716180279343907,57
FF,7,0.0423094896838055,0.716815222085931,0.5265118820688872,57
FI,9,-0.007778891641865307,0.10731155031404294,0.08545817836835179,32
QQ,22,0.00004863577097505668,1.8765281391901172,0.9394172055010269,21
FF,1,0.007335540277777767,0.9833661839314871,0.6745727527948385,60
TD,24,0.024524810774410828,0.9816050072752499,0.6737055203100215,60
QQ,3,-2.0375187055742697e-6,0.49731881363402203,0.38103575328183703,54
RH,8,0.004530485230024596,0.015244513143482224,0.012162890572790297,59
RH,3,0.07358712561995616,0.5412455740391189,0.41166167122945396,54
FI,16,-0.005334103570040929,0.04915776027104288,0.039206427035313185,26
DD,3,0.004970357892416272,0.01788514376600052,0.01426951932281828,54
TD,16,0.12966701088494834,0.9649059252133354,0.6654080666119583,26
QQ,7,-9.719195716564137e-6,0.6593160920015046,0.4903071889817283,57
TT,4,0.007397146971084487,0.42144145861325516,0.32656724929800673,26
TT,17,-0.010771921693121715,0.7604891715527102,0.5530377605246848,60
TD,14,-0.012551913257575771,0.721116250057545,0.5291620061645931,60
QQ,36,3.3731060606060588e-6,1.1564276673985434,0.7524937298685812,60
TT,9,-0.008083098784722229,0.4737201004091849,0.36430048228718825,32
FI,0,-0.0639921114898986,1.9854157737408593,0.9529017675532023,60
TT,13,0.0011501249999999945,0.46132921153610507,0.3554375698272678,60
TD,6,0.045902220366161664,0.7004056883572762,0.5163260151466802,60
TD,23,-0.025632432837301575,0.8256795805517197,0.5910141215182778,60
FF,9,0.024098299293154747,0.37274857095941905,0.29066441700683154,32
RH,2,0.011370090909090936,0.15014946368921575,0.11935330409042522,60
RH,18,0.047591670404040706,0.14228495353120912,0.11314506905266253,60
TD,9,0.09956263777281747,2.1215578485234654,0.9661251147602132,32
TT,18,0.01306359261363636,0.8253437004314643,0.5908235117532674,60
DD,17,-0.8948213974206346,1.1772989254216912,0.7609237843237466,60
DD,20,-0.23233836372746844,0.248105017622541,0.19594684652660666,59
TD,8,0.0478306174670433,0.7370216381071902,0.5388908091897507,59
FI,2,-0.006674163257575571,0.4163490738940666,0.32284541228949737,60
RH,33,-0.1547147698040675,0.2544526047155974,0.20085408477852162,32
TD,20,-0.06291636747376923,1.0191572337579777,0.6918716738518823,59
