obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
FF,6,-0.017873392636895306,0.21482344393689706,0.1700950260231624,38
FF,22,0.09037698412698408,1.0507400538983653,0.7066220054032704,12
RH,17,-0.1264468591269841,0.3245617004028368,0.25448718216977784,38
FF,18,-0.10668766851408817,1.6293588090072881,0.8967629166886197,38
FI,3,-0.004721118636763277,0.06144300520491316,0.048993596163666164,36
QQ,10,-0.00007160049603174605,1.640303530276208,0.8990579280254682,12
FF,20,-0.0172859851190476,0.24825167259353137,0.1960603116030275,38
DD,19,-1.7476574499487354,1.8734199816132528,0.9389895871019479,38
TD,20,-0.14956634754594814,1.6139425187090137,0.8934601050748072,38
QQ,12,0.000013615829346092511,3.030247910619979,0.9975564692320918,38
RH,7,-0.10090344307928903,0.32970169561862334,0.25837462759589513,38
RH,8,-0.06592635265246405,0.18478036697236577,0.14659869243884993,38
QQ,18,0.00003906683280170121,1.095455996769858,0.7266830866748212,38
RH,15,0.14043896309924667,0.6522218683235286,0.4857419454468357,36
FF,11,0.04190138486842101,1.4181458046627888,0.8438517993237598,38
RH,23,0.06654634085213057,0.4020036736659474,0.31231867735703756,38
TT,0,-0.06519032476076556,8.054302895517436,0.9999999999999992,38
RH,6,-0.4941409378256241,0.873702226874513,0.6177195620862197,38
TT,13,0.002672401315789517,0.716760431039295,0.5264780691464115,38
FI,13,0.06296092324561514,3.168553795038786,0.9984680060526272,38
TT,3,0.005387307142857127,0.5216405732984847,0.3980793918147779,36
FI,22,0.13115079365079366,0.6558837587953184,0.4881010811455232,12
QQ,21,0.00002152757936507937,0.6237520573157967,0.467209570456697,20
DD,11,-0.22063041248955734,0.5354009662393335,0.4076273778746138,38
RH,18,0.4672763138623072,0.9464547320393062,0.6560832993048421,38
RH,27,0.06171787114197547,0.2646344074152255,0.20870888847853775,36
DD,24,0.276010340111643,1.154260398262472,0.7516065728513918,38
TD,7,0.017338302990430658,0.2686152920364518,0.2117742566702615,38
TT,1,-0.006012162280701768,1.8048064005468452,0.9288950175273366,38
FI,21,-0.2939598124603184,0.9910513053442017,0.6783394713308644,20
TT,33,-0.014166727872260003,0.4870372404708929,0.37376805973949134,21
FF,36,-0.017804722288676234,0.707361510230722,0.5206581504325307,38
RH,30,0.7275966106060603,1.2695272053237339,0.7957469061908882,38
DD,6,-0.12821479254385942,0.14835170551783614,0.11793478834463422,38
QQ,24,8.472687400318984e-6,1.7927391422581473,0.9269853554026819,38
TT,24,-0.001550789274322205,0.19768134030829065,0.15670561011070583,38
FI,5,0.22742665194235592,2.4393265323077884,0.9852853346003448,38
DD,16,1.332689817167208,1.832603625920502,0.933138461451247,16
DD,20,0.02093978873224696,0.014391747040916099,0.011482556383152431,38
TT,6,0.009013841307814989,0.3731178214059633,0.29093924466092014,38
RH,20,-0.4078689675751884,1.0700324509903438,0.715395297870102,38
FI,23,-0.011759608604845578,0.17888932229102367,0.14197539287736483,38
TD,13,0.0633424035087719,2.9373702651302676,0.9966899136425666,38
TD,36,0.027255906698564657,0.7929977433125263,0.5722208624208243,38
FF,1,0.004048168859649099,0.31897573599528367,0.25025508767215354,38
FI,8,-0.05328949026733533,0.5363087267600654,0.4082547996576873,38
TD,19,0.018379862569301984,0.17453126572233008,0.13855203866747667,38
DD,18,0.6067641010765549,0.8252962508982197,0.5907965801940396,38
TD,8,-0.07193809079991645,0.7509971623586815,0.5473456364539226,38
TT,27,0.02042919929854095,1.7800587078741326,0.924933646670514,36
FF,27,0.008888565319865352,0.19084145618309056,0.1513501917992932,36
DD,10,0.054861111111111326,0.035842979986973854,0.028592438004646392,12
TD,21,-0.11716257212301592,0.978634455708126,0.6722393717471496,20
FF,17,0.005581958020050126,0.06742046295503633,0.05375302083124245,38
TD,27,0.03334345182379352,0.6397652180273663,0.4776747516282318,36
FI,10,0.09712301587301586,1.0556041286315414,0.7088508861165328,12
