obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
LC,19,0.026409966666666666,2.293318405251992,0.9781703196403652,60
SPS,22,0.002659099999999996,1.6968462348636961,0.9102742649836999,60
TT,20,0.004521333333333336,1.2408772088733038,0.7853488866585427,60
TDD,23,0.00567584999999999,0.8047285582089996,0.5790236640887427,60
TN,24,-0.0010017166666666743,0.14245393269992024,0.1132785354261715,60
VI,2,74.3885230166666,0.5158547232452585,0.3940441212362604,60
TDD,14,0.01848578333333335,1.9019103980502925,0.9428171304167651,60
DD,14,0.3597479333333334,2.04732244392568,0.9593735643566603,60
TX,16,0.009424516666666667,1.2760636766887403,0.7980669895298739,60
TD,5,0.03036491666666666,5.386856061519227,0.9999999282991908,60
SPS,20,0.0008787833333333772,0.49440931056075776,0.3789828601157643,60
PE3,23,0.1516730333333333,1.1496661150006322,0.7497185842617227,60
SPS,19,0.0009560499999999787,0.597527424249996,0.4498446971039356,60
TDD,19,0.02063214999999999,2.7077146305083493,0.993225175153532,60
SPS,7,0.0017981333333334218,1.730654652530759,0.916486622212022,60
CH,23,23.045332449999986,1.3583353751352694,0.8256427097843263,60
VI,1,23.33457959999981,0.17230239934089936,0.1368002018372081,60
QQ,4,0.000017866666666666673,4.334494152418559,0.999985390432845,60
QQ,23,5.31666666666668e-6,1.602233507708102,0.8908960169863994,60
RH,10,0.11627520000000002,4.138744770504258,0.9999650788826796,60
SPS,11,0.0014123833333333261,1.5904039146965794,0.8882562114997425,60
TT,16,0.008667283333333331,1.6797257039393527,0.9069893036883263,60
TN,8,0.006043000000000008,1.1575431724748444,0.7529494886122006,60
TX,3,0.0060030666666666755,0.8680310383143205,0.6146226587262718,60
QQ,3,0.000015999999999999992,4.570954266642,0.999995144917594,60
PS,36,0.004471866666666682,1.2659182633372277,0.794457652957224,60
VI,30,-85.51730686666663,1.0353335654118576,0.699486840413244,60
TT,3,0.007447683333333327,1.6542990415376602,0.9019332323576708,60
SPS,2,-0.00022945000000002363,0.30965340814039016,0.2431754627708146,60
NN,18,-0.00923816666666661,0.8928038871831916,0.628037795677055,60
QQ,10,0.000020116666666666656,5.918707541543326,0.9999999967551864,60
TX,17,0.009527133333333326,1.1042053557611429,0.7304959330766494,60
QQ,33,0.000010799999999999997,3.338003147761246,0.9991561720656028,60
RH,2,0.12607681666666684,4.33205665919183,0.9999852277087854,60
RH,24,0.04716088333333334,1.4849713351787046,0.8624485824278711,60
SPS,36,0.0018299500000000062,1.03710381597933,0.7003125230218572,60
DD,30,0.1436061,1.0570021698573464,0.70948940285902,60
QQ,21,0.000011300000000000004,3.8421403600754815,0.9998780339489984,60
CH,11,23.28151659999999,1.468208011965179,0.8579522713828583,60
TDD,20,0.015526400000000029,2.1515956513488033,0.9685707850644294,60
QQ,27,0.000013483333333333322,4.331067754067597,0.9999851611991074,60
TDD,1,0.032628266666666655,4.229615371020582,0.99997659087972,60
FF,18,0.005479849999999982,1.9570517243118712,0.9496586125972286,60
GX,24,0.006651700000000001,1.159805223247044,0.7538718829903459,60
CH,0,12.25613403333335,1.1515921035678511,0.7505112722447451,60
NN,22,-0.006820383333333343,0.4628610155957577,0.35653600740718583,60
TDD,3,0.024203866666666653,3.0796510031901634,0.9979275671644975,60
PE6,9,-0.38187889999999985,1.7223137863949973,0.9149873083574345,60
TN,23,0.006459083333333326,1.0750148769727146,0.717631932224067,60
PE3,16,-0.31547464999999997,2.0132533927124032,0.9559120211911996,60
LC,4,0.027478533333333336,1.9551406900625141,0.949433533303241,60
TN,4,-0.0019412999999999976,0.31062663091595555,0.24391552051010656,60
FF,24,0.0015131833333333123,0.46743515806148905,0.3598114265218032,60
SPS,21,0.002268233333333362,1.6005616756812497,0.8905259636926601,60
TD,14,0.027271333333333366,4.657410729365201,0.9999967978880009,60
LC,23,0.011971649999999993,0.8512616345574414,0.6053759682772675,60
TX,2,-0.0028735833333333348,0.5514008442911011,0.41864107794771876,60
TN,30,0.00689228333333336,1.6048335196698804,0.8914695528962507,60
RH,9,0.10622180000000006,4.306808382586996,0.9999834373032952,60
VI,24,16.33837790000007,0.15373004814287242,0.12217740859010384,60
VI,23,-44.969327799999974,0.31565825719948765,0.24773808622179794,60
TD,19,0.01222628333333334,2.5608320717239828,0.9895578183591345,60
QQ,19,6.416666666666685e-6,1.8394178800780874,0.9341462537643308,60
DD,22,-0.018876399999999904,0.11908969024170761,0.09479570138952753,60
TN,12,0.007234566666666661,1.2757383144243841,0.7979519603083826,60
FF,13,0.005802533333333315,1.6565905585286251,0.9023977175151044,60
PE3,17,-0.18736793333333335,1.467932220244247,0.8578773649581007,60
GX,3,0.019415566666666672,2.9373461153747216,0.9966896558380487,60
TD,8,0.01870886666666667,4.094124015552542,0.9999576232540017,60
PE12,20,0.12106670000000001,1.3523203421438488,0.8237271403348354,60
TD,1,0.043095366666666655,6.815736553150437,0.9999999999906218,60
PE6,12,0.12675165,2.3018463597738625,0.9786561619107712,60
PS,19,0.008020633333333334,2.4921015388709615,0.9873010271993787,60
PE6,14,-0.056539816666666666,0.26762145289325995,0.21100928389590368,60
TD,0,0.0379486,6.708724194499823,0.9999999999803667,60
CH,20,-15.634339766666702,1.171529885418539,0.758614147565047,60
CH,10,5.673075299999963,0.3492198906416005,0.273075765464713,60
DD,20,0.32899429999999963,1.5947073249805177,0.8892223007372058,60
TN,7,0.01450981666666669,2.747451030813099,0.9939939523003107,60
FF,7,0.006063583333333359,1.5485135796833032,0.8785013051903661,60
TDD,30,0.006319433333333313,1.177755643069659,0.7611059631488052,60
PS,24,0.0019915166666666577,0.6349288896073239,0.4745252057490531,60
TDD,4,0.02023371666666668,2.5910808886263417,0.9904324999630126,60
PE3,30,0.10843668333333328,1.3467298665765501,0.821932750442501,60
FF,21,0.00709370000000001,2.4882780551631254,0.9871636670293702,60
TDD,8,0.01822378333333335,2.9202631713762215,0.9965026409394097,60
TT,10,0.01945276666666669,4.735252306915717,0.9999978121724622,60
LC,13,0.013845050000000041,0.9922836818194143,0.678940838762797,60
TT,22,0.008425416666666652,2.1689127944217206,0.9699106947974249,60
TT,14,0.019162883333333325,3.761516244711523,0.9998311135496749,60
NN,33,0.005096333333333317,0.4756676990930839,0.3656888635998057,60
TDD,11,0.027635583333333356,3.6700513313073833,0.9997574982334528,60
VI,19,-152.27880044999978,1.4302597633244991,0.8473575215186022,60
TD,13,0.028016483333333335,5.2508067640891305,0.9999998485655213,60
PS,8,0.000808883333333335,0.41498688544819995,0.3218484963175221,60
LC,18,0.009450849999999995,0.959093320541162,0.6624882649673183,60
RH,5,0.1350029833333333,4.893144614877179,0.9999990076256945,60
PE3,19,0.17299233333333333,1.1712986498200662,0.7585212460408473,60
TT,8,0.014570683333333341,4.262534017234946,0.9999797878282013,60
QQ,18,8.200000000000008e-6,2.957919355141083,0.9969027685804395,60
PE12,18,0.07984573333333334,1.5417755966469966,0.876871865837751,60
GX,1,0.014351450000000003,3.044903227118521,0.9976724481056105,60
NN,1,0.02438789999999996,1.4779754848485331,0.860585659883926,60
PE1,18,0.008621433333333334,0.2791836344428473,0.2198960976633506,60
TDD,33,0.017042900000000007,3.0553916402016874,0.9977523319339754,60
LC,11,0.04154868333333337,2.71920347501402,0.9934560660815533,60
NN,36,0.004694450000000039,0.3976616597448506,0.30912039729624263,60
QQ,7,0.000011033333333333338,2.5232434766397924,0.9883722138108444,60
SPS,13,0.0018599333333334004,1.7008138333072116,0.9110220491634776,60
CH,12,-5.269087149999973,0.37125877712532446,0.28955520157756487,60
RH,18,0.07297770000000005,2.6591190563423517,0.9921654727568748,60
RH,20,0.06049378333333328,1.9564218252238714,0.9495845167920789,60
GX,36,0.010169300000000018,1.4684108112686405,0.85800733334978,60
TN,9,0.010734283333333339,2.106439417668796,0.9648337996561294,60
PE3,13,0.0029081999999999867,0.032420085944599226,0.02586295536094052,60
TN,5,0.01108943333333332,1.5322581769875825,0.8745412626752611,60
QQ,15,0.000011816666666666643,3.5656537340842114,0.9996370496734691,60
SPS,3,-0.0008338999999999875,1.1133796966806888,0.7344546088782344,60
PE3,9,0.0928138833333333,1.2727733661583227,0.7969015251796425,60
GX,4,0.018597416666666675,3.5275689387844964,0.9995806054662176,60
TT,23,0.002662116666666673,0.6437901107070613,0.480288452595953,60
SPS,5,0.0009328000000000003,0.9560053975048721,0.6609304924377513,60
GX,2,0.008646466666666656,2.0323611807803172,0.9578828950443179,60
VI,33,-23.080576716666837,0.3344585460777905,0.26196643304314193,60
LC,6,0.03257175000000003,2.6435775871951774,0.991796503795121,60
LC,36,-0.006099099999999965,0.43512538033441855,0.33652857812780135,60
TX,12,0.019926916666666638,3.2924703177302375,0.9990068861975175,60
PS,30,0.0001935666666666706,0.060685792489814344,0.04839055322378749,60
SPS,0,0.0033183500000000107,4.242564385791345,0.9999779019886393,60
NN,8,0.032699716666666656,2.5032485385045544,0.9876940906763574,60
RH,15,0.03607876666666673,1.2948975177820063,0.8046444150939287,60
LC,0,0.033787950000000004,2.1987285338436595,0.9721027692230665,60
VI,12,-21.968200116666956,0.17437557305752366,0.13842968991233517,60
PE6,22,0.2923732333333335,1.6230974000735436,0.8954314146744303,60
VI,9,-41.98718004999998,0.4005918713931017,0.3112793687174885,60
TN,16,0.006979499999999994,0.7750651283923635,0.5616988239871432,60
NN,30,-0.0014812999999999521,0.11786670159371121,0.09382672243005619,60
TDD,15,0.008852483333333334,1.1783879703392104,0.7613580286942413,60
PS,2,0.0033696500000000044,1.9911043101540373,0.9535305792892214,60
RH,3,0.08781978333333311,2.8237412694771096,0.9952533314806359,60
DD,8,0.21683706666666727,1.5493555760774222,0.8787037333906402,60
TN,6,-0.0002583666666666836,0.0782436771982187,0.06236578089027012,60
DD,36,0.2699763833333341,1.9754829921353076,0.9517866371619358,60
SPS,1,-0.0010306666666666834,0.7911329457028657,0.5711335843772409,60
TD,3,0.03268896666666666,5.84475225898078,0.9999999949267728,60
PE6,17,-0.42057605000000003,2.0190772001066235,0.9565208038036296,60
GX,13,0.0045965500000000326,0.7242554537728798,0.5310910803764096,60
NN,15,0.013760050000000001,1.0170392741060335,0.6908652535054767,60
PS,10,0.00828286666666667,3.5929887040927073,0.9996730932353199,60
PE3,33,-0.09442213333333335,0.9387933033757961,0.6521631222049317,60
PE3,10,0.12045391666666667,0.5854890796386818,0.44178109268207755,60
DD,33,0.19136408333333274,1.4769590319808328,0.8603133806287175,60
TT,2,0.014413166666666677,3.310357773192244,0.9990682320890302,60
CH,19,-19.26720428333332,1.1102794420396653,0.7331213709758662,60
PE6,19,-0.11844845,0.6838112895113472,0.5059056632307349,60
TD,33,0.009594816666666676,2.1572836137101468,0.969016427022723,60
TD,12,0.028375083333333342,5.720971062414527,0.9999999894083063,60
PE3,8,-0.10711309999999993,0.3715744807576538,0.2897903077921008,60
LC,22,0.012367883333333345,0.8301413846106426,0.5935411489520424,60
PE6,10,0.05395031666666661,0.17318341785607283,0.1374927426706254,60
PE3,18,-0.06504031666666663,0.9657533163181762,0.6658323664404903,60
DD,2,0.4202658833333332,2.6013752917126913,0.990714918313287,60
FF,4,0.00853765,2.687866333422491,0.9928089824230925,60
CH,4,-2.0179017166666577,0.13172942588463143,0.1048016901604083,60
TDD,12,0.024666183333333317,3.2999150031049536,0.999032858848139,60
QQ,20,0.000012733333333333332,3.6977219137105735,0.9997824569829957,60
TDD,24,0.013473333333333315,1.9332678477684968,0.9467967895457552,60
GX,22,0.022726099999999964,3.0633450886179223,0.9978112250473506,60
FF,27,0.003653283333333324,1.2493629234682222,0.7884676371018019,60
TN,1,0.005060250000000008,0.9415574962766189,0.6535807606397666,60
TT,33,0.013712583333333339,3.849753650426407,0.999881763315946,60
NN,27,0.003429599999999955,0.23335138622993243,0.18451144068078462,60
DD,23,0.3135560499999999,1.9717207165238233,0.9513585026252426,60
TT,1,0.006250866666666662,1.8545371832920037,0.9363376543994705,60
TD,2,0.042577550000000006,6.614959730027109,0.9999999999628347,60
TDD,7,0.02493201666666665,3.590057908474705,0.9996693954936149,60
DD,3,0.3956020166666666,3.0679821413804267,0.9978449050320253,60
PE6,7,-0.1908432833333333,0.9163428758617908,0.6405129135333165,60
NN,2,0.035666199999999995,2.3342606556178427,0.980417922443774,60
SPS,12,0.0001942666666666722,0.19676298733061756,0.15598698332659267,60
PE6,16,-0.4502742333333334,2.2772021726262808,0.9772258445354157,60
QQ,8,0.000010799999999999986,2.98021421413202,0.9971195312588461,60
LC,7,0.027987099999999984,1.9578824571261448,0.949756193152342,60
TT,7,0.012804816666666672,3.219868553568758,0.9987175061220412,60
DD,17,0.4316745166666659,2.1903223810629657,0.9714991352064762,60
NN,24,0.025079866666666617,2.069798384046139,0.9615287712241811,60
TDD,27,0.018252050000000006,2.739945638980882,0.9938550653014417,60
GX,23,0.013309583333333297,1.7750424183925868,0.9241091165264592,60
TN,10,0.014732383333333317,2.8947834770144656,0.9962057985171461,60
TDD,6,0.027300200000000007,4.569860274167471,0.999995119505055,60
TX,20,0.006495449999999988,0.9894775893075736,0.6775704706833787,60
QQ,9,0.000013583333333333333,4.734333730667728,0.9999978022415024,60
FF,2,0.004978449999999986,1.9192041068794212,0.9450414920062562,60
TN,18,-0.005525049999999987,1.335997099938845,0.8184497787948601,60
NN,10,-0.013463283333333298,0.8273526466636341,0.5919627880849361,60
VI,0,-172.36817043333312,1.5051329888569824,0.8677101108079857,60
VI,27,-42.731506249999896,0.4169414377238962,0.3232787567897235,60
CH,13,-1.2815589166666959,0.08641041102964547,0.06885982891708975,60
TD,4,0.030763749999999992,5.173790589457238,0.9999997706080886,60
PE6,8,-0.26436146666666666,0.9780136596889956,0.6719324317676074,60
PS,4,0.0011208333333333274,0.774370727152226,0.5612884107060081,60
PE1,6,0.019708000000000007,0.5542622479990067,0.42060061718511776,60
TX,11,0.01858944999999999,3.067474827725941,0.9978412435822945,60
LC,8,0.04298706666666668,3.104806607110921,0.9980959652711019,60
PS,15,0.004617316666666672,1.992937029777091,0.9537316571426223,60
SPS,10,0.00040456666666671324,0.49363103758697296,0.37843322315399885,60
LC,5,0.02605038333333333,1.567203147637173,0.8829327850333124,60
PE3,24,0.028973966666666635,0.4165041092700761,0.3229588389445035,60
NN,21,0.00018303333333332671,0.013132027861046964,0.010477541139230051,60
CH,21,-3.8627145166666876,0.2838685726926474,0.2234888984689385,60
RH,11,0.12162424999999998,3.989428770821876,0.9999337673959849,60
NN,6,0.018141800000000017,1.7121284455477592,0.9131269997248855,60
TT,36,0.016225366666666664,3.412332753342642,0.999355905629603,60
LC,15,0.022273950000000032,1.5940656120891465,0.8890786599625686,60
VI,22,169.56682103333316,1.1881509676500412,0.7652260627154728,60
GX,20,0.011633449999999986,1.665004413700391,0.9040881247392688,60
VI,4,-86.22013371666687,0.7219725122252882,0.5296886224044759,60
GX,19,0.017055066666666664,2.984445405815888,0.9971590710660889,60
NN,20,0.000643616666666702,0.05488882496712451,0.043772965157424126,60
SPS,8,0.0023009500000000425,1.8968165645808814,0.9421478476692297,60
FF,22,0.015152316666666672,4.10812745662594,0.9999601120028518,60
SPS,9,0.0009065333333333777,1.0191251505581072,0.691856444619146,60
LC,14,0.028698083333333294,1.8654611113541548,0.937883201690113,60
TN,22,0.009713216666666646,1.8259987877067814,0.9321495555500299,60
CH,3,18.066503183333314,1.5032533324637312,0.8672262706643054,60
TX,13,0.018621816666666673,3.2948793006953885,0.9990153603791453,60
