obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
TX,7,0.010422736842105266,0.8874997251588601,0.6251900858979996,38
VI,18,-41.91667397368407,0.3655779526950639,0.2853199708498376,38
PE3,5,0.14918818421052626,1.005574729601178,0.6853798150253444,38
PE6,24,-0.012502078947368442,0.24817552293465098,0.19600139610079492,38
TD,18,0.010465236842105237,1.8011179803587716,0.9283157136883063,38
LC,7,0.07376907894736848,3.1550885358647314,0.9983955059245592,38
TD,15,0.02039278947368421,2.8626725785461535,0.9957991558129861,38
GX,13,0.010548605263157894,1.414890346693456,0.8428993512360846,38
PE12,30,-0.011910473684210575,0.23033230143666245,0.1821664376259965,38
RH,6,0.09351273684210533,2.287570154914724,0.9778374344051771,38
QQ,30,3.3157894736842026e-6,0.682004005803645,0.5047635821001919,38
TT,27,0.002033684210526287,0.2748816312041279,0.2165928200911662,38
TDD,18,0.006402500000000054,0.7475492965554303,0.5452679423480887,38
LC,33,-0.00029807894736841165,0.01740405938428376,0.01388572927360876,38
TDD,12,0.009323921052631579,0.9803197306208608,0.673071681721672,38
PE12,19,0.22243055263157904,3.216356491688611,0.9987017055218518,38
TDD,6,0.021580657894736826,2.1812845700820835,0.9708376250325657,38
LC,15,0.0021554473684210454,0.092457856193591,0.0736657263686673,38
TN,5,0.016319710526315822,1.3894392431660907,0.8353007759557982,38
NN,5,0.050366631578947364,2.273685199556029,0.9770150793198381,38
GX,0,0.00034423684210527217,0.0762192233424248,0.06075531084093966,38
VI,3,-182.57265334210513,1.002599771142012,0.68394599371841,38
PS,36,-0.0037235263157894827,0.5594778374142237,0.4241643475383853,38
FF,36,0.004733815789473686,0.9848889388650975,0.6753213728201086,38
LC,24,0.014340289473684235,0.9866796347294012,0.6762002831580226,38
TT,6,0.002613368421052645,0.5100100051331272,0.3899555476208352,38
TD,30,0.007440631578947377,1.0502803280956277,0.7064107531255422,38
PE6,30,-0.019948578947368404,0.19142221996699868,0.15180518708148516,38
TD,16,0.020295289473684225,2.8225032273699258,0.9952349657595498,38
TN,13,0.013353552631578926,1.3078871224660962,0.8090884020481581,38
TDD,9,0.011673421052631553,1.2117224749183517,0.7743813670998618,38
TD,17,0.011187368421052654,1.7155052034666154,0.9137473577965537,38
TN,17,0.023055315789473688,2.246306916597306,0.9753156441510449,38
TN,15,0.012186552631578943,1.2469886265028474,0.7875983320913491,38
LC,14,0.00015165789473687617,0.0062241603458249375,0.004966129379090023,38
FF,4,0.007063789473684211,1.7304223987376441,0.9164451651779614,38
GX,15,0.006358210526315811,0.7515972140420875,0.5477066807659645,38
PE6,9,0.29686057894736845,1.1321622384835266,0.7424337674684371,38
NN,13,0.019345526315789518,0.9621742345066161,0.664037910605966,38
NN,12,-0.01455892105263161,0.9312744104137403,0.6482883645929883,38
LC,19,-0.005615342105263155,0.2723952513747222,0.21468187643748626,38
NN,24,-0.000848394736842056,0.05408192207015587,0.04313010473551593,38
PE12,15,0.14467205263157895,1.7044343922387175,0.9117000367261919,38
PS,20,0.004310157894736847,0.9527335212845375,0.6592748954472556,38
PE6,7,0.3349787631578948,1.2735611714843147,0.7971810195714536,38
TDD,10,0.01222913157894735,1.2100850110540533,0.773753725902304,38
TN,24,0.017226447368421115,1.3370798681596392,0.8188034321937436,38
PS,10,0.008163026315789485,2.125393751654195,0.9664462287745773,38
LC,8,0.028267315789473647,1.4888792633047436,0.863480834958833,38
TX,19,0.018748473684210534,2.168256312195216,0.9698608095731751,38
CH,0,2.552865631578973,0.12133826705354486,0.09657688880173587,38
PE3,21,0.042069578947368416,0.8599525270105569,0.6101847881179163,38
DD,15,0.35443699999999945,1.6937002337926725,0.909677739970048,38
SPS,4,-0.004025078947368354,1.9441085704248027,0.9481176400207161,38
TT,36,0.00675202631578947,1.0183084067588521,0.6914685855036383,38
RH,1,0.13282544736842122,2.878106370523807,0.9959992978491667,38
FF,20,-0.0016686578947368435,0.352957432491177,0.2758796468008299,38
PE12,16,0.17201126315789472,2.277747954794325,0.9772584012067097,38
FF,23,0.0016353421052631536,0.5077732758058867,0.38838764656295477,38
PE6,27,-0.0427678421052632,0.3251433728569707,0.25492743604303114,38
VI,15,108.51753578947347,0.855983555717252,0.6079931246383745,38
LC,12,0.012665289473684177,0.7311124470839351,0.5352895278701266,38
PE3,14,0.28782521052631593,1.2726512501880387,0.7968581762718692,38
DD,2,0.00824786842105309,0.03908110071250826,0.03117427109654891,38
NN,23,0.0025245526315789426,0.14012797965237633,0.11144112587460175,38
