obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
temp_t,3,-0.004114550643680204,0.1928702315818357,0.15293940095942227,16
temp_q,21,0.00010296533214908605,1.3741855857774345,0.8306159255144391,2
temp_t,21,-0.015097623564549667,1.5374461897630753,0.8758159173318867,10
temp_q,15,-0.000010910785224567187,0.305001460114009,0.2396349597362093,16
temp_v,6,-0.025614745116206778,0.5168601392015726,0.3947462050149879,13
airep_v,21,-0.0010963350670939625,0.06918434077921641,0.05515711251289035,26
airep_t,24,-0.004629030896937434,0.7050779473495847,0.519238270552914,25
atms_tb,0,-0.0678810565832344,8.730221159601527,1.0,25
temp_t,24,0.007972959876637256,1.8581549610920531,0.9368529882068429,25
airep_v,18,-0.009626770247807372,0.5532189365431722,0.41988649839590986,26
amsua_tb,15,-0.00039425600685688995,1.4656636560979204,0.8572600599919977,13
airep_t,12,0.005775246861231915,0.9243346037504239,0.6446878683465294,25
airep_u,15,0.004744591732520664,0.2159451793925145,0.17096952023488332,25
temp_v,15,0.13519398327366008,2.144952580215139,0.9680433614162837,16
temp_u,12,-0.01655339890447548,0.9843643332991444,0.6750635917863925,25
temp_t,15,-0.0009383574932771872,0.0516476383082364,0.041190539914274016,16
mwhs2_tb,21,0.0011017025584273506,0.1282129537585664,0.10201955093909343,13
mhs_tb,3,0.011151639623079164,0.49898295731557657,0.38220860962668246,13
mwhs2_tb,3,-0.02946282811491906,4.278154349657303,0.9999811550664779,25
airep_t,21,-0.002201807037181467,0.42100314818037043,0.32624721699533743,26
temp_v,18,-0.03293270399518834,0.23628728608611096,0.18679024811039358,13
airep_u,21,-0.0081680259557077,0.46147924870264334,0.3555451939439296,26
amsua_tb,12,0.010688961167347383,14.823778634853317,1.0,13
mwhs2_tb,18,0.005975138706187271,0.5941505463164317,0.44758857402807906,26
temp_v,24,0.017936757674859524,1.1224342286771838,0.7383221421921419,25
temp_q,18,-0.00008591911022226495,1.9372137492225718,0.9472807797497608,13
temp_u,21,0.06037923952882851,1.1873832633071026,0.7649235213583059,10
atms_tb,24,0.021104397739443774,3.3269803676495644,0.9991220744152143,25
mhs_tb,6,-0.009779395551685055,0.7924199120746297,0.5718841272259737,23
mwhs2_tb,9,0.026441264871733962,4.345494452587453,0.9999861037715977,13
amsua_tb,6,0.005694182200633647,5.2295979913241135,0.9999998301209612,23
mwhs2_tb,0,-0.07862203261958672,5.213869891702306,0.9999998150587935,23
temp_q,24,2.9041200124056136e-6,0.36875945600876175,0.2876929725145567,25
temp_q,0,-0.0001073934578757733,22.53313491509381,1.0,25
airep_u,9,-0.0004726025329468206,0.030971656799522008,0.024707856577780962,26
airep_t,9,-0.0026662460924605736,0.772980622372782,0.5604661512424449,26
amsua_tb,18,0.008272573234355499,5.723377256514522,0.9999999895572979,23
mhs_tb,15,-0.012449615604638361,0.7486325160763743,0.5459212718161566,13
