obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
temp_v,9,-0.007185377752155863,0.9285140963354724,0.6468590408678859,10
mwhs2_tb,24,0.03365271230721275,1.946284722677215,0.94837945230486,23
temp_u,0,-0.07983357655115345,32.09028364601835,1.0,25
airep_t,18,0.0027872433838802427,0.7375871170843302,0.5392346135886577,26
mwhs2_tb,12,0.027342049242010027,2.2631592936725276,0.9763741284769519,23
mwhs2_tb,3,0.005234219994378813,0.8906038653428127,0.6268582751860565,25
mwhs2_tb,15,0.012931401632722422,1.6038527418776802,0.8912534842438882,25
airep_u,0,-0.189669617658002,19.307339313391363,1.0,25
temp_u,21,-0.11048832068886501,1.1178580926229822,0.7363723941700901,10
mhs_tb,0,-0.13324006813215397,11.694980583587448,1.0,13
temp_u,24,-0.009576670046020643,0.6844279156261288,0.5062950066153544,25
airep_v,9,0.024574344372830348,1.9518994155903364,0.9490498523068369,26
airep_t,21,0.0029114774292593928,0.757995094388156,0.5515460805028622,26
airep_v,6,0.04763431918354563,3.840295435134713,0.9998771136650318,26
amsua_tb,9,0.009227860825792442,24.692400178403826,1.0,26
temp_v,24,0.008991188837238937,0.4947666199437027,0.3792351306451569,25
airep_v,15,0.012875511315134052,0.8152577860357013,0.5850752331169168,25
temp_t,9,-0.0051349885673287856,0.3101714634878722,0.24356943005204335,10
temp_t,24,-0.003857400158964914,0.8967457531903338,0.6301453996531862,25
airep_t,15,0.007786002431053691,1.9144841047715113,0.9444416717772731,25
temp_q,0,-0.00004740581816569938,16.778564440074504,1.0,25
atms_tb,21,0.01914078553231433,3.85519842397569,0.9998843641999323,13
mhs_tb,12,-0.013440763988382062,0.38466428139260883,0.299513838024026,13
temp_v,6,0.09424775611245366,1.7073375688044932,0.912240672936267,13
airep_t,9,0.010502695887929753,4.24211569969257,0.9999778577515713,26
amsua_tb,18,0.006580289042751613,5.74005879124384,0.9999999905356312,23
temp_u,3,0.006650831718420042,0.08508441100011069,0.06780571641840138,16
mwhs2_tb,18,0.033447884986025106,3.2993198106516237,0.9990308057373898,26
